checkpoint,depth.building.abs_rel.mean,depth.building.delta1.mean,depth.building.delta2.mean,depth.building.delta3.mean,depth.building.mae.mean,depth.building.rmse.mean,depth.building.rmse_log.mean,depth.building.si_log.mean,depth.building.sq_rel.mean,depth.full.abs_rel.mean,depth.full.delta1.mean,depth.full.delta2.mean,depth.full.delta3.mean,depth.full.mae.mean,depth.full.rmse.mean,depth.full.rmse_log.mean,depth.full.si_log.mean,depth.full.sq_rel.mean,depth.non_building.abs_rel.mean,depth.non_building.delta1.mean,depth.non_building.delta2.mean,depth.non_building.delta3.mean,depth.non_building.mae.mean,depth.non_building.rmse.mean,depth.non_building.rmse_log.mean,depth.non_building.si_log.mean,depth.non_building.sq_rel.mean,normals.building.angular_mean.mean,normals.building.angular_median.mean,normals.building.inlier_11_25.mean,normals.building.inlier_22_5.mean,normals.building.inlier_30.mean,normals.full.angular_mean.mean,normals.full.angular_median.mean,normals.full.inlier_11_25.mean,normals.full.inlier_22_5.mean,normals.full.inlier_30.mean,performance.fps.mean,performance.latency_sec.mean,performance.vram_mb.mean,photometric.building.error.mean,photometric.building.inlier_ratio.mean,planarity.building.inlier_ratio.mean,planarity.building.residual_mean.mean,planarity.building.residual_median.mean,pose.ate_rot_deg.mean,pose.ate_trans.mean,pose.rpe_rot_deg.mean,pose.rpe_trans.mean
checkpoint_14,0.7313000845591084,0.1521011212342282,0.3017433869900007,0.45029985516254306,15.577848693941066,18.732739463117984,0.8713441231127212,0.5283814682907679,12.330927238854908,0.524580920426175,0.2727140267211944,0.5130182487815619,0.7238546763062477,7.259750176101923,11.433868787452578,0.6191638590767979,0.6143558494690806,5.0642975360210984,0.5196585677731782,0.27822626324370503,0.5241039691567421,0.738272895783186,6.852723358385265,10.838709719479084,0.6030639704819769,0.5959334218408913,4.76098261159379,75.95398218511677,75.81231674073126,0.012142585929433203,0.046910303758878294,0.08247250082667547,79.08796598243714,80.1244172000885,0.011418323042802513,0.04222195126116276,0.07952406898513437,1.090261632419475,0.9172110347319394,19672.83349609375,0.13590550476220303,0.49689843661177086,0.2692390886295246,0.308811237707516,0.2796114672933962,177.84040630722046,3615.278795043945,1.4562288379919315,53.252060185151436
checkpoint_15,0.7402442881659875,0.14493846675294214,0.2946601236828055,0.43967064583052434,16.170396487786455,19.46021275276951,0.8938147111870987,0.5549170135155159,12.883346725502314,0.531248579191044,0.26375108352676035,0.5044281348362565,0.7164001879915595,7.43179440741241,11.741483535408973,0.6291434462964535,0.6240006011351943,5.197041653534398,0.5246923798769713,0.27006328581646083,0.5164371195584535,0.7318164199963212,6.997130969896912,11.105238313034176,0.6115891877189279,0.6046241364479065,4.864456430051476,76.00537912886416,75.90182748342201,0.012354001910215094,0.04719996945701954,0.08240198550152668,78.98016013908386,80.12312980270386,0.011474131135968492,0.04230607193429023,0.07948203155212104,1.0918964472541564,0.9158377632922493,19672.83349609375,0.13152180098309263,0.4963771521513371,0.27390001844198203,0.30657042222468645,0.276428022916151,177.89775050354004,3586.4489388427733,1.3464304348262295,46.72508202151741
checkpoint_16,0.7478056661023472,0.14267613596758094,0.2890233742887045,0.43728175308806033,15.814875590955266,19.025709709483916,0.8883702998584619,0.5396092877767317,12.636183166029067,0.5256767001748085,0.2698708766605705,0.5117252560704947,0.722906787276268,7.248719600185752,11.486535548835993,0.6226361439973116,0.6178138995300978,5.05974817452021,0.5188394826464355,0.2766337925866246,0.5243479345738887,0.7384039038419723,6.837043207287788,10.887286713898181,0.6053382701836526,0.5992657656837255,4.744670673380606,76.10477210581303,75.98626098036766,0.011990296201474848,0.046647456707432866,0.08160990069742323,79.05129531478882,80.21209907722474,0.011679893518681638,0.042818779562599954,0.08011683234199882,1.0899622380562284,0.9174629772342742,20316.0361328125,0.1321900895618405,0.5031769700712696,0.278316948656769,0.2913175906571755,0.26137398461583844,177.84149674606323,3608.9465802307127,1.4999578621632286,53.73256877487898
checkpoint_17,0.8062629406968772,0.1461061437653463,0.2868075849056971,0.42980695379605194,16.09711356494182,19.266390067341668,0.9018115621015311,0.5427745111832317,13.529409407888965,0.5297608171943575,0.2709445096217096,0.5094436175376177,0.7199612475782633,7.30596030484885,11.490699376970529,0.6229921585265547,0.6181897891685366,5.128798483384773,0.5217825344502925,0.27715723106265067,0.5221185389831662,0.7361344236433506,6.877204980045557,10.856916451469063,0.6045415571797639,0.5982333918213845,4.788161808229051,76.18545698850866,76.27079987910838,0.012297520461794928,0.04756902996861999,0.08290687966564153,78.98430705261231,80.23071707725525,0.01169373044418171,0.04295608491916209,0.08010576117411256,1.0910212683776392,0.9165724161243998,20316.0361328125,0.13356028042298837,0.49259073992360397,0.27473711103488946,0.31205928589263227,0.28148325611637304,177.8456084060669,3581.1333962707517,1.539004105478525,54.21201083590303
checkpoint_18,0.7213834961126672,0.1464070150635119,0.29473021270411953,0.44646685135078035,15.86797964810053,19.189751969777593,0.8817280537142168,0.5486290036114331,12.497158832758915,0.5241742582563311,0.2703395599853247,0.5119942786172033,0.7228539678752423,7.282161436617375,11.510850829526783,0.6216624278873205,0.6165439299605787,5.063887116380036,0.5166175735108555,0.27790902576595544,0.5253535978272558,0.7389961984455585,6.846510549917817,10.870851981416344,0.6031209042090923,0.5970563163422048,4.729174819769338,76.09343446289621,76.11590955664472,0.011929835519159252,0.046631758374434604,0.08203367972789083,79.07227093315124,80.26643796730042,0.011545651745516807,0.04235662205750123,0.07902605370990932,1.0905516535921598,0.916967111742124,19672.73486328125,0.13286354998318287,0.5003825993356635,0.27141758020023227,0.29548995221559826,0.264956945968036,177.8547975540161,3576.011714569092,1.4577364345235484,50.148959284326864
checkpoint_19,0.7106469682406161,0.14278003159088062,0.2873110198897875,0.42677074292057016,16.675589813495264,19.892386423646872,0.8937531770476012,0.5352679060351339,12.900607681652934,0.529400486683473,0.26802723556570707,0.5064543602913618,0.7159398959577083,7.444438041068613,11.708462988249957,0.6255781621038914,0.6206966922152788,5.2073782326933,0.5240504260864108,0.2738635761626065,0.5189565205201506,0.7320259347707033,6.9927078832536935,11.045980952136219,0.6079759338404983,0.6009645892884582,4.872714722249657,75.98213820261498,76.0619521444933,0.012335495711856857,0.04789954280531219,0.08404014248566224,79.05252424812316,80.19842383003235,0.011523053609300405,0.04235331927239895,0.07923418030235917,1.0899314799967073,0.9174888682020829,19672.73486328125,0.13289740223595908,0.49957715992401025,0.26641040968827107,0.3179747787094107,0.2896495116183182,177.9227250366211,3594.1416305236817,1.5638491316858145,53.97144538822344
checkpoint_20,0.7395725637552537,0.34737700766145113,0.595313962448256,0.759746922235977,9.850862033428617,12.185779586954336,0.5804225280002598,0.47775367704930904,10.450761188052335,0.27093502529431135,0.6742604663521051,0.8671615854650736,0.9350994703769684,3.71428266492486,6.842950737521052,0.33280102139897644,0.328612652849406,2.5755995400836693,0.24747979631926864,0.694352373495698,0.8827605698108673,0.9443002424836159,3.4034506286010147,6.403901636272669,0.3119538161773235,0.30650683627277614,2.2111944967564194,81.16051486991779,83.48441735815979,0.04979697001592339,0.11747462639022421,0.15631162794409345,92.71628701210022,86.95363044929505,0.042909355515381324,0.0930153541257605,0.11627436282485723,1.087405257312162,0.9196203469457105,20313.00927734375,0.13406723582345384,0.4976626047391855,0.1896469396384718,0.39386657675898523,0.368186224488742,178.07355793380736,3607.8818212280275,1.6197714945854884,51.59246392212596
checkpoint_21,0.7360000301291284,0.39539501212381406,0.6497965778819261,0.7965053444757839,9.25898817622159,11.551683058808617,0.556084912345405,0.46751471653062737,11.390430214999741,0.2690372769506648,0.6939896029420197,0.8814912468791009,0.9417413772642612,3.559580117166042,6.522231189101935,0.3241732359714806,0.32116400959528985,2.790278995245695,0.24527712999004872,0.712936493396759,0.8958285819143057,0.9500546623617411,3.2610388822704555,6.10487528680265,0.30368519463017585,0.2994153617620468,2.389788334920071,81.85320345133488,84.54525463473308,0.05719361700729604,0.12576719924435475,0.16285489959228117,93.15940865135192,87.05645754432678,0.046192385393660516,0.0955973285632208,0.11795258790068329,1.0842104172155884,0.9223301898981444,20313.00927734375,0.13017328175393283,0.5014176528613223,0.17257434969443222,0.41655674411151866,0.39135757499168755,178.0249754371643,3547.6235245666503,1.5753586391034937,44.640480996591705
checkpoint_22,0.7143425168625858,0.40832803330532264,0.664124935936168,0.8007284399039013,9.143384991184691,11.395348090695505,0.5539560096044529,0.46623530646972317,11.761659112285741,0.2695616534492001,0.6948368136286736,0.8833944123387337,0.9423394256383181,3.5047478598803283,6.39221840429306,0.32347063576057555,0.3204927390459925,2.868052061298862,0.24599524043686688,0.7127566696889699,0.8969816754609347,0.9504383358806372,3.2077324400544165,5.974865820854903,0.30334777681902053,0.2992032053507864,2.43821931882482,81.99280962799976,84.88153530542247,0.06138545629025008,0.12853020148281874,0.16406408477793988,93.28580033874512,87.03791426086426,0.04557960764993913,0.09457355570979416,0.11701996438764035,1.0890692875715853,0.9182152241477742,20325.81689453125,0.1306257438476205,0.4944773495014305,0.17350840992938205,0.4145674907972387,0.3866030922134437,178.1338482208252,3619.227663421631,1.6446214219746844,47.210907817397796
checkpoint_23,0.6789521862384472,0.42268080738948954,0.671128961054594,0.8058838292689041,8.666771014155323,10.977919367124105,0.5400112137573821,0.4594473748898333,10.753678757716681,0.27302563750743863,0.6966286783255636,0.8818972806036472,0.9412150040119887,3.48386692404747,6.344507325530052,0.32558629858493804,0.32257376911491153,2.927282420523465,0.2514560879059136,0.7145659099817276,0.8951265336126089,0.9488637598007917,3.2060214870646595,5.953281823813915,0.30672357852756976,0.3026688519017771,2.543969530065544,82.02379102168193,85.30082574684201,0.06496508975065392,0.13200984038782257,0.1672500564015776,93.27252525901794,86.98143062782287,0.04567489387281239,0.09492943465709686,0.11731065523065627,1.0903810808199303,0.9171105566578918,20325.81689453125,0.14053138730240125,0.47717524642434456,0.19153292327344393,0.4079647837943592,0.37873136244737654,178.03048475646972,3608.442727813721,1.7057907133852797,48.873373838969634
checkpoint_24,0.7013329315129107,0.4256656676620761,0.6728189152806248,0.8056261320799376,8.859618748198455,11.151020037742995,0.5425754083156845,0.4579413926650448,12.267065843431356,0.27353936492744835,0.696384279858321,0.8836934926658869,0.9417876521199942,3.508613350003958,6.393236600860953,0.3252937088012695,0.3222054141107947,3.031776376640424,0.25119474400393665,0.7136155033893883,0.8964311923831702,0.9492935646772385,3.233030473858118,6.007731044322252,0.3066984672592953,0.3025454055117443,2.61970743394224,82.26804772358953,84.84427801787724,0.060627389179923746,0.1260630736261657,0.16192639114676943,93.57652753829956,87.01020916557312,0.046112997780554,0.09495207761973143,0.11669974424690008,1.1147403730482748,0.8970698686237447,20315.109375,0.13315710862118643,0.49510393696461086,0.17755415358214222,0.41250555679817036,0.38374242865043257,177.9992271118164,3600.4741578674316,1.605206380938845,45.27341216800894
checkpoint_25,0.6940631377004662,0.4163016609360511,0.6690198738370086,0.8054204932499488,8.747357084213151,11.014883563491695,0.5445323590589657,0.46273747381282904,11.391634356978424,0.26984291103016583,0.6867217796482146,0.8819421097040177,0.9423390359580517,3.503930980190635,6.342793369203806,0.3246987188793719,0.3209296107515693,2.8151459121517837,0.248485424131155,0.704954648066312,0.8954048212766648,0.9499449576884508,3.220960258319974,5.942587340146303,0.30568608779087664,0.3005362988607958,2.430376876500435,81.7979504729574,84.68585682134146,0.06147555510083537,0.12777014466861375,0.16422560421801247,93.3546737499237,86.87368785476684,0.04594890271639451,0.09465717403404415,0.11653841932304204,1.1124804829862138,0.8988921741042286,20315.109375,0.1360589694639174,0.4901698077050843,0.19196393890910537,0.40127415687810214,0.3727824340119677,178.10425868988037,3598.3196005249024,1.774783234075776,49.634247081450056
checkpoint_26,0.6343893922254649,0.4346237079352702,0.68704216713428,0.8215928548872682,8.642884868543463,10.936054113817088,0.5202692218520327,0.45044453323312134,10.642610728447606,0.25855550857260823,0.7068429844118654,0.8880292560756207,0.9450912578254939,3.4565014644861223,6.315351126715541,0.315323519654572,0.3116786839012057,2.8214797894991936,0.23955768563598395,0.7236202264241874,0.9000315379649401,0.9517659840285778,3.194407772049308,5.942057644866407,0.29806078495830296,0.29336591440066695,2.4745370975150727,82.30435944442173,84.76647269673383,0.05793412526597865,0.12336489849609215,0.16018470976824625,93.47886691093444,86.9509327468872,0.046716009439202025,0.09496577698923647,0.11677765938080847,1.1176294028013338,0.8947509769280441,20313.81640625,0.13591325547699243,0.49668992642483306,0.19513607837284616,0.4035764641687693,0.37589089870626513,178.0538451728821,3598.5708122558594,1.8411857642632508,50.61035651269981
checkpoint_27,0.7266055790577438,0.4159320328387734,0.6676062835172443,0.8052873286625765,8.99266515832972,11.40134316679213,0.5527645586394551,0.47193472311281354,12.73067743095788,0.28174900470674036,0.6816368286088109,0.8815014433264733,0.9406554055958987,3.5644057078957556,6.486937694638968,0.3325282208248973,0.32922700468078253,3.16686207078211,0.2596260080114007,0.698583002936095,0.8948031466603279,0.9484368132650852,3.285670510903001,6.086366617687046,0.313340111957863,0.30867046779580415,2.7375318361017853,82.28667864089071,85.03025545991775,0.0642159895899788,0.128713579065411,0.16362845388416455,93.6476128063202,87.04758854484558,0.04786608703900128,0.09560411679092795,0.11700761762447655,1.1151728206248144,0.8967219981560484,20313.81640625,0.13096797398249005,0.5057908420037672,0.1833498891727868,0.4132220525415323,0.38289530539594124,178.0260051498413,3582.7130984191895,1.675697045003197,44.346843964883256
checkpoint_28,0.6352847561057331,0.4195561317036537,0.6771991863539659,0.8150631466375218,8.579793055827247,10.918726461649392,0.5295168291062323,0.4617030158680861,10.064194531527525,0.2619151113620028,0.7010578143112361,0.8838373049348592,0.9432543966174126,3.478013042271137,6.36918475137651,0.3198986543715,0.31648458530195056,2.77754270548746,0.2406712849624455,0.7189559383243322,0.896871861204505,0.9507526807934046,3.1999576715379954,5.975680770538747,0.30110716849565505,0.2965721351793036,2.3869416895722972,82.41924818781955,84.91595985328273,0.060787571768485635,0.1249031595395769,0.16029887468494883,93.37257836151123,86.82927422142029,0.04565569116943516,0.09400619567371905,0.11603134353272616,1.1174828440379843,0.8948683242299594,20323.732421875,0.13272992826681812,0.49995657718808484,0.19106267469251648,0.3987286077124337,0.3700330406208072,178.08902250289918,3567.099947479248,1.8376958370549337,49.406613343702894
checkpoint_29,0.6180284738805579,0.43234064728015814,0.6858246121968068,0.8206302930943142,8.582006952562093,10.90526904855028,0.5185377426039955,0.4481610984769368,10.30395140041814,0.26309020290803165,0.6996635201908648,0.887167826116085,0.94427775631845,3.448970274493098,6.326276708945632,0.31886325871571897,0.3154308270122856,2.815118580233306,0.24328354364074767,0.7153831613399089,0.8995379482507706,0.9514608512818813,3.186037913687527,5.946184914313257,0.30115900075808166,0.29639526093378665,2.441720039492939,82.17835710112631,84.7249819383871,0.06098458524414292,0.1263823026151548,0.16184057780679173,93.57250053596496,87.00103409385682,0.04763632487412542,0.09570047432929277,0.11707146498933435,1.1196292534643604,0.8931527975942009,20323.732421875,0.1353466757949577,0.49169959524097584,0.19652978915974223,0.39960388631194566,0.3700219258610638,178.12770500946044,3604.454769104004,2.0077896497579557,54.513462569560325
checkpoint_30,0.6954998782567325,0.4253534179287814,0.6769107357795227,0.81043764170264,8.650080776560888,10.976748107428438,0.5406906249653155,0.46199489974141417,11.799657815910903,0.2676561895189807,0.6911477132625878,0.884125633880496,0.9428472740501166,3.48856295016408,6.362844379991293,0.3220803913809359,0.31816646237671375,2.846454394493252,0.24724804391432553,0.7077047312557697,0.8965103160440921,0.9499985186755657,3.2197794693335893,5.980038746714592,0.30422192400321363,0.29893039296474305,2.4607476983796803,82.50077109936846,84.81283412339958,0.061101339913737576,0.12446752207803392,0.15935745747218302,93.51327550506592,86.949691198349,0.0477714002376888,0.0958439585659653,0.11716544450074434,1.1189702796576,0.8936787850218825,19674.8994140625,0.13416770063257194,0.49558940013374275,0.20592228272658947,0.40358930124891407,0.3749939755005918,178.208469291687,3592.5889529724122,1.82126938286743,47.29026098731586
checkpoint_31,0.6621214180973092,0.42005645577594874,0.6688248000960614,0.8042574396374029,8.888554255182344,11.307058068616886,0.5428967561840694,0.4705391968005111,11.483506970201267,0.2713509133215994,0.6844038202390075,0.881230775937438,0.9409228915572166,3.5180057024508713,6.410718458861113,0.32700086263939737,0.3233391689565033,2.892324183695018,0.25017265663761645,0.7015306564234197,0.8950146085321903,0.9489158982634545,3.226938124269247,5.9816164462938906,0.3074585519442335,0.30255534339696166,2.483351379076019,82.29401352434478,85.05773232388194,0.06163816152190937,0.1265320204571551,0.161818775848617,93.60920495223999,87.09314140892029,0.048236716812476516,0.09643665764294565,0.11751669213734567,1.117826529529936,0.8945931891780347,19674.8994140625,0.1376165113946665,0.4952844693011745,0.19928773935386224,0.3974400932989725,0.3681190370736363,178.06978702926637,3615.716239715576,1.789242474957236,46.31858321873631
checkpoint_32,0.6536239716227176,0.4278967067894225,0.6810073438075285,0.8159227130092425,8.708531810236508,11.051509055843345,0.5299062513214217,0.46316476427380293,11.161439561659066,0.25786944044940174,0.7004148635491729,0.8844761137664318,0.9441953809410334,3.4830867956876754,6.3768132773935795,0.31748274502530693,0.31356786566693334,2.68913828104455,0.23846162490919232,0.7174225972779095,0.8972221686840057,0.9514729532152414,3.2121703832149504,5.992672104403376,0.2995763313928619,0.2944685545880347,2.3331430857093074,81.8347347840568,84.50970413905895,0.06375710438388305,0.12803679212035185,0.163893415156947,93.43209201812743,86.85017946624755,0.04755368912813719,0.09595135743077844,0.11731305268220603,1.1142387693157387,0.8974737080940977,20315.15283203125,0.1322715656958728,0.492185182660071,0.19439107819508683,0.3849120600494684,0.3585583453638794,178.05097621154786,3581.261533325195,1.8708753408683199,48.98289321179049
