checkpoint,depth.building.abs_rel.mean,depth.building.delta1.mean,depth.building.delta2.mean,depth.building.delta3.mean,depth.building.mae.mean,depth.building.rmse.mean,depth.building.rmse_log.mean,depth.building.si_log.mean,depth.building.sq_rel.mean,depth.full.abs_rel.mean,depth.full.delta1.mean,depth.full.delta2.mean,depth.full.delta3.mean,depth.full.mae.mean,depth.full.rmse.mean,depth.full.rmse_log.mean,depth.full.si_log.mean,depth.full.sq_rel.mean,depth.non_building.abs_rel.mean,depth.non_building.delta1.mean,depth.non_building.delta2.mean,depth.non_building.delta3.mean,depth.non_building.mae.mean,depth.non_building.rmse.mean,depth.non_building.rmse_log.mean,depth.non_building.si_log.mean,depth.non_building.sq_rel.mean,normals.building.angular_mean.mean,normals.building.angular_median.mean,normals.building.inlier_11_25.mean,normals.building.inlier_22_5.mean,normals.building.inlier_30.mean,normals.full.angular_mean.mean,normals.full.angular_median.mean,normals.full.inlier_11_25.mean,normals.full.inlier_22_5.mean,normals.full.inlier_30.mean,performance.fps.mean,performance.latency_sec.mean,performance.vram_mb.mean,photometric.building.error.mean,photometric.building.inlier_ratio.mean,planarity.building.inlier_ratio.mean,planarity.building.residual_mean.mean,planarity.building.residual_median.mean,pose.ate_rot_deg.mean,pose.ate_trans.mean,pose.rpe_rot_deg.mean,pose.rpe_trans.mean
checkpoint_13,0.9903161140898546,0.34948138883426133,0.5757154382702544,0.7188996496828313,10.282254245528515,12.421663628360058,0.640141648479493,0.4864070705499571,15.368032944489086,0.2857432814016938,0.6712304557971657,0.872457929737866,0.9353387951999903,3.7588829468935727,6.811100454807281,0.33699450905062256,0.3335382313877344,3.032501397702843,0.26835720894113185,0.6819650469645858,0.8816774628683924,0.9414504864662886,3.548740154623985,6.516774611175061,0.32322178956493736,0.3189503353592008,2.7333339753933252,80.85333561457641,84.67542987123448,0.05638356827932628,0.1303810091583547,0.1703116722266249,92.83278884124756,87.21533821678162,0.043816789450123905,0.09246706346049904,0.11658830830082298,0.3290706877883826,3.0388607588260057,10145.23779296875,0.12634380417038324,0.5027930620474725,0.21186896060817043,0.3978023475033919,0.3667747232848143,178.0160216178894,3625.3694738464355,0.9562211938628129,44.08547485009261
checkpoint_14,0.9780181144715006,0.373199893047814,0.5965438624396298,0.7313460369711338,10.195372872259592,12.285021179546746,0.6309010062003569,0.47297802543239953,16.67003163043741,0.2910369110926986,0.6734085958749055,0.8784424057379365,0.9375346111804247,3.7093015692979097,6.6678136402070525,0.3354331957791001,0.33202592046931384,3.3200614816900345,0.27329537095315753,0.68352005167678,0.8869822794795036,0.9432449196577072,3.5085925281494856,6.37766771261394,0.32137477732263503,0.31712039649579676,2.993866213215515,80.97992362431307,84.83433341614588,0.0591654185251437,0.1304941968726353,0.16930388603768193,92.87512215805053,87.09064731216431,0.0445654124179855,0.09289239827357233,0.11679636719636619,0.3292191639518693,3.037490248126007,10145.23779296875,0.13446709892562864,0.48122274916160657,0.1883175005678153,0.42594101830568065,0.3941389373978511,178.04309341049193,3598.798623138428,1.0720311488908316,49.59299523094722
checkpoint_15,1.0668655753950962,0.3614565849788023,0.5827359564008703,0.7222865573871183,10.11106120944236,12.190700552296272,0.6472589526397283,0.48325718163022796,18.118908705231718,0.29450244351290167,0.6669724994637072,0.8756146603748203,0.9362271610945463,3.678852617546916,6.58278298124671,0.3388558763973415,0.3356007300950587,3.2657692899880932,0.2778809190019965,0.6771068016067148,0.8843735901489854,0.9418710695058108,3.492344661012292,6.32542896515131,0.32543136379122733,0.32144225486926736,2.982165618869476,81.20817051662458,84.93277189102568,0.05697131067159812,0.1287801521841898,0.16727559483932283,92.87953352928162,87.15396232414246,0.044415815950604155,0.09307938057277351,0.11700466120801865,0.3297832175758872,3.032294994726006,10145.23779296875,0.13075039224759893,0.49412456308130404,0.19178446194344106,0.4234020103378615,0.3926863599735462,177.8048376235962,3613.382941894531,1.0952490826137364,51.684350055030414
checkpoint_16,1.019955905245495,0.36142501257373993,0.5806089291883764,0.7161398157321436,10.28823403438772,12.418490960775078,0.6518732587586975,0.4867914049235667,17.51638868103206,0.29796851169504224,0.6730969194918871,0.8776158059164881,0.936722277879715,3.6770415038764477,6.594291472703218,0.3390527303554118,0.33568139909394085,3.378894381372258,0.28227180025167764,0.6827922972403466,0.8856748220324516,0.9419877679347992,3.4996040627360343,6.336917634367943,0.32627668216079475,0.3222452232185751,3.093657536393963,80.71413464054338,84.69060084437231,0.06040004219229061,0.13307957936853523,0.17171097026315962,92.9639633769989,86.97113911247253,0.043842616936890406,0.09247277408838273,0.11628419431298971,0.3302109748097177,3.0283669420019868,10145.23779296875,0.1352191456960408,0.47938312190844873,0.1971263014079769,0.4107450114810903,0.3803652923888985,177.88071641921997,3655.4028340148925,1.0457606524787844,48.72177960220405
checkpoint_17,0.9731664913342524,0.35920905684662807,0.5905014655922799,0.7336448918859841,10.326605364560558,12.535302500684736,0.6348649619230178,0.48946549304220327,16.291494629220914,0.28700522327329964,0.6788249332793057,0.8782652609199285,0.9383730412721634,3.670941841214895,6.631727692529559,0.3339908599741757,0.330657553980127,3.198153514711186,0.2706503341458738,0.6899012319408357,0.8872231140211224,0.9440255665481091,3.4701493731588124,6.340305201023817,0.32027612942643463,0.316252717314288,2.901809782850556,81.11231233639992,84.94309283016894,0.05927565489214327,0.1318550519512557,0.1702988516876761,93.07013147735596,87.11080638694763,0.04359273579053115,0.092562314462848,0.11633897702768445,0.32828222886391767,3.0461594082039953,10145.23779296875,0.1331825307995491,0.48629410139418183,0.20033632322337197,0.41410844906858735,0.38693241528877853,177.99658996200563,3623.216807006836,1.214531603069178,58.20199986040592
checkpoint_18,0.8375956648190197,0.3650980930633542,0.6042150218128792,0.7525488474258069,9.95255210902307,12.12793096808229,0.5993113788268601,0.4713494169202715,13.060128693062458,0.2740726240221411,0.6836358632072806,0.8807090853154659,0.9401361155211926,3.627767903983593,6.577968233257532,0.3265366361606866,0.32315500212833287,2.9261688833404333,0.2579030230091885,0.6954880458302796,0.8899895471632481,0.9457868327647447,3.4232507615834473,6.29204957409203,0.312886194717139,0.30873640631698074,2.6467357630413026,81.09518047713271,85.0063930570886,0.06126275229631485,0.13267297430623284,0.17065226521274576,92.95755346870422,87.00275505256653,0.043086455794866196,0.09198343185801058,0.11600086397118867,0.32983854007374125,3.0317864000260015,10145.23779296875,0.13520460513593055,0.49273222135602934,0.2011041534087808,0.3983602886222437,0.3712825600894073,178.00322853851318,3587.99301663208,1.1649442304702742,54.91570774362342
checkpoint_19,0.9252666010852467,0.3590695350254178,0.5922735882247773,0.7392791202873714,10.022337621518714,12.138941716644187,0.6222756532141909,0.4804206480489231,15.076884228386708,0.2799932096330449,0.6783792343772947,0.8796454348191619,0.9397365006506443,3.641052696585655,6.581422849476337,0.3294420486073941,0.3262960328347981,3.015642707665451,0.2627076136888936,0.6884284359700977,0.88887691578269,0.9457298907041549,3.4456622488498687,6.3054903087764975,0.3156345380153507,0.31146343116462233,2.7157261305572464,81.06714250979097,85.04951753114399,0.06161319239208767,0.13390017075032648,0.17198031659965293,93.13847051811219,87.0941478176117,0.0432915829163976,0.09225410941895097,0.11600566243939102,0.32995789514539003,3.0306897174240004,10145.23779296875,0.13269181271122457,0.4843838213561742,0.20555674445876154,0.3937505249606024,0.3682924161703299,178.02144692230223,3624.177,1.0895724820063581,49.298381140568424
checkpoint_20,0.8924181498452619,0.3455698331704711,0.5802393539269578,0.7326453112333755,10.059543848807982,12.26806864832255,0.623594433180379,0.4795984628293545,13.646966370709697,0.2738359673637897,0.6841535861864686,0.8769738643616438,0.938780814230442,3.6092200928330422,6.567259633660316,0.3279961406756192,0.32458162753470243,2.8231070739980786,0.2606410127626732,0.6939381389692426,0.8849721516445279,0.9436333575695753,3.4432118648141623,6.327171190544963,0.31673228098638356,0.3126694486979395,2.6064629910532386,80.47992120827617,85.15817240561337,0.06803448352683442,0.1400699723407156,0.17756527653144527,93.00060652732849,86.92313850212098,0.043261118452530355,0.09323621124029159,0.11695176551304758,0.3300483168662339,3.0298594142059883,10145.23779296875,0.13294789784613925,0.48865319361396614,0.2211327096782759,0.3673575335286972,0.34038623766142545,177.92218180084228,3594.5793364562987,1.1215866722092032,50.26568067489352
checkpoint_21,0.8619845448267287,0.378957581422738,0.621956648806297,0.7667447337196975,9.816739463310345,11.979053184330787,0.5922603186132356,0.47293616768451,13.980235091450659,0.2698890379918739,0.6910291612297297,0.8847383297085762,0.9429691073447466,3.6109991018921135,6.57057116445899,0.32105001556500795,0.31788923267275093,2.937490437483415,0.2543655370399356,0.7010658736564219,0.8928615319281816,0.9480662665665149,3.437054098561406,6.3283819959163665,0.30846310468390586,0.30448522319085897,2.666293562201783,81.1773321320739,85.02212601466809,0.06260615936514145,0.13480844370781647,0.17226868196850337,93.3435153503418,87.02667607307434,0.04446723572257906,0.09345954141672701,0.11655565158091485,0.3296217720724305,3.033780183003997,10145.23779296875,0.13487894205053322,0.48607592901197966,0.2071255334388368,0.3799773317116688,0.3503368404259564,178.05192272567749,3602.4447792053224,1.170851668761245,52.92370447434698
checkpoint_22,0.8547209480813382,0.3744996732662755,0.6125490206552551,0.7542734137111602,9.737200014682523,11.85932615657491,0.6002635998370055,0.46617879438387,13.856248397074785,0.2802502650665119,0.6841322155557573,0.8833316502422094,0.9409800598025322,3.628284113690257,6.564096706941724,0.3271900480892509,0.32376251340471207,3.1749411427415906,0.2633827777635306,0.6946502466835082,0.8926866186261178,0.9469089949727059,3.429756884738803,6.278047024309635,0.31316274510882797,0.3088087370507419,2.8691154774688186,81.20868548241016,84.96995849547936,0.06195734082405344,0.13248359961448533,0.17070181109677832,93.42672861862182,87.14299301338195,0.044781834188150245,0.09378881634771824,0.11682076281122863,0.33021533674983106,3.0283269391499927,10145.23779296875,0.13494874282627944,0.48301980871995703,0.19815486859071454,0.3976764698647796,0.37052305304381,178.0447490348816,3615.795571746826,1.1861885523343727,52.88057728262458
checkpoint_23,0.9284210255242078,0.3570827496632272,0.5914951475940897,0.737201818302027,10.222408634981221,12.38041182933615,0.6253199546684931,0.4758641160791354,15.67611209825065,0.2660050855576992,0.701195324473083,0.8865157180726528,0.943116500839591,3.5902403052598237,6.575805055260658,0.32033452711068094,0.3172299684137106,2.970719465367496,0.2522707592761144,0.711476900678128,0.8937531820982695,0.947602222263813,3.416650854408741,6.326583357289434,0.3086147221699357,0.3050344090927392,2.716863221231848,81.14925538905848,85.43032132430143,0.06573431840871623,0.13749011810608563,0.17458563814977235,93.40154235076905,87.06174496269226,0.045170723843039016,0.09485193704627454,0.1178305858168751,0.33006496657927525,3.0297065767500024,10145.23779296875,0.12768430671271214,0.5033069704969528,0.20506195604461927,0.40111072230990474,0.3727649656442777,178.00558895874025,3590.632643829346,1.1347582844926842,48.703798677597725
checkpoint_24,1.0075233417246794,0.3605866994580551,0.5948062129571791,0.7323965381658839,10.502539099029441,12.692271203756926,0.6447133204175085,0.4903337699178508,18.330685759770077,0.28718094373028724,0.688417030826211,0.8825195297896862,0.9395419729650021,3.656585361659527,6.675633346483111,0.3334444668516517,0.33022231453098355,3.398660703683272,0.27004257461428643,0.6981747589632868,0.8908294030874968,0.944943630233407,3.4645134191960096,6.39565751054883,0.31987098812963816,0.31582452574465425,3.063968443297781,81.39043357683265,85.35743441167085,0.06492895044329866,0.1360346787761006,0.17304253176772508,93.55019422721863,87.1372774734497,0.04656137455673888,0.09618812147900462,0.11852423624135554,0.329418638872163,3.0356509377360053,10145.23779296875,0.1304104528369363,0.491152085365218,0.18862383735618715,0.41789831623733553,0.3910491442204546,177.9675478477478,3610.564170562744,1.1491625116116233,49.17580246026175
checkpoint_25,0.8185796930430516,0.3717059792621297,0.616483197728996,0.7655875435228505,9.88705081683758,12.118505629568604,0.5897890326932008,0.4695131785778704,13.040911060082928,0.26913413043506446,0.6857302058488131,0.8846968610286713,0.9431550787389278,3.613005548581481,6.58125813396275,0.32172365161776545,0.3181715513467789,2.930706910479814,0.2538766432357952,0.6962891189269722,0.8935447510406375,0.9486389559805393,3.4228571625053883,6.308809691235423,0.3085140220131725,0.3039901762139052,2.659035911364481,81.01880683541641,85.28634725214769,0.0641597032736801,0.1350448391677393,0.17285883664260873,93.42680234146118,87.0743875656128,0.045867647931561804,0.09514934227708727,0.11765603347681462,0.32970108967717315,3.0330503334979877,10145.23779296875,0.1289292315882255,0.4859279079291851,0.20890460306736455,0.38127468425513944,0.3559499720114997,177.87637977218628,3590.3628171691894,1.148929793316339,48.41227952648912
checkpoint_26,0.9118874130823287,0.3752153624750611,0.6104779555619134,0.7493214761586049,10.100733807504668,12.350031555937592,0.6141107364233005,0.47161668532246265,16.057665449769686,0.2735053645884618,0.6954680312424898,0.8850403459593653,0.941824329584837,3.52978443826735,6.447274714753032,0.3241879188083112,0.3208806267995387,3.0805441912477836,0.25692297180835155,0.706128574796021,0.8934185654222965,0.9472032220363616,3.3343687071725725,6.160037280529737,0.3104669979978353,0.30642880842462183,2.7586354482518507,81.13982028339295,84.8170813442088,0.06542568229129174,0.1353942183444002,0.17200175721087535,93.37345844650268,87.07701223564148,0.045331352185457946,0.09461740439943969,0.117350385569036,0.32873344638217006,3.0419782684279926,10145.23779296875,0.13074719068700746,0.49323302307875316,0.20065460738383958,0.39444181199781936,0.36907248902530304,178.0253960609436,3627.371319946289,1.355005766113954,59.578371187738014
checkpoint_27,0.900115656596329,0.38666685419931696,0.622103628425843,0.7592213566788693,9.841224694087229,12.024829239726456,0.6058124528730965,0.47226585007646005,15.313955171035095,0.27918954052962364,0.6881265550814569,0.8859316807389259,0.942190387263894,3.5715914901793004,6.505089329481125,0.3265868997965008,0.32325282533466815,3.1631792677007615,0.26407824973296373,0.6963038123995066,0.893402337372303,0.9471078973561525,3.3938445211052897,6.248500406518579,0.3145694136694074,0.31036622129939495,2.87544740226306,81.14889428120347,85.31297815474825,0.06916349560400778,0.14021531186988404,0.1760476794007118,93.50793735313415,87.19928989219666,0.04636580161144957,0.0953429146958515,0.117874284112826,0.32857808801637367,3.0434165772800044,10145.23779296875,0.13646637574445303,0.47814376388013397,0.20257349199952585,0.40171452273445046,0.37623532051986497,178.03311162185668,3627.243913116455,1.2830202618225344,55.03367042507445
checkpoint_28,0.8547128261708005,0.37295290278596993,0.6158070885993815,0.7604976905801658,9.879098829110113,12.065432311645305,0.5968785706650005,0.4730239379653696,13.991983372125219,0.27009160635247825,0.6929762596562504,0.8824464530050754,0.9411218238323927,3.6147877294570208,6.584853310182691,0.3240631137378514,0.32083386260084806,2.97336193896085,0.25400538816582413,0.7042218209803104,0.8912556065320969,0.9466404006779194,3.4196987301781774,6.312759763300419,0.3105949134360999,0.30653961185738443,2.6843811859674753,81.58163041722263,85.23046747388794,0.06339647863804748,0.13297205871646608,0.16940218159538903,93.34633226966858,87.05040082931518,0.04406395347160287,0.09400508652813733,0.11713401805236935,0.3290243466517667,3.0392887644219884,10145.23779296875,0.1313336843548565,0.4978954779306345,0.19890945156325993,0.399008929933088,0.3725066638366245,178.05169130325316,3623.754333618164,1.1359156570163156,46.81918695446422
checkpoint_29,0.8568093629830839,0.3714764490362839,0.6102897727947516,0.7557577334800027,9.80293341248244,11.970562974506805,0.6017063491053444,0.45947485569544827,13.91689610790268,0.27755653608683495,0.6882890142910183,0.883779376283288,0.9411506514251232,3.593584921061993,6.547678258016705,0.3274582482483238,0.32406174384430053,3.1063574448693543,0.262899332517758,0.6980268410928547,0.8914296343773603,0.9459356759041547,3.415375217959285,6.284204155117274,0.3154650831371546,0.3114979722686112,2.829212761742994,80.93710862136469,84.85478657954393,0.06605586777404458,0.13672425786208314,0.1733167007554809,93.45710705375672,87.1600938796997,0.045891860567731785,0.09512087608128786,0.11768388386070729,0.32950690219266443,3.0348377935200115,10145.23779296875,0.133754114372993,0.4806779582952168,0.21318545342251352,0.39472589418743254,0.36683857771070966,177.97547732162477,3627.993692504883,1.1411703701977216,47.09826572225775
checkpoint_30,0.8478911043637932,0.38413446713019056,0.6259831780864918,0.7699058222090104,9.836845056028977,12.03922005064672,0.5865482723766685,0.4604492951341612,14.608647043021646,0.2644601191617548,0.7036709224730731,0.8878221261426806,0.9440900161266327,3.529749191969633,6.476738243609667,0.3171490475460887,0.3138387973885983,2.923491703523323,0.24955104852747173,0.7152257104255259,0.8962568480297923,0.9490348509848118,3.3421598556488754,6.199975565478206,0.30398182273842395,0.29990936910174787,2.647094697116874,81.49091629362967,85.19517265717217,0.06466343441939718,0.1340326218057699,0.1702270162636747,93.41799008369446,86.98604594612121,0.04616724502039142,0.09574520126916468,0.11805481897294522,0.32949313139502856,3.034964631178009,10145.23779296875,0.13150381099240852,0.487302758941874,0.20562259239188382,0.3969898311465378,0.3710896762930714,177.82980532836913,3632.7057564086913,1.18994801584099,49.07507203251975
