checkpoint,depth.building.abs_rel.mean,depth.building.delta1.mean,depth.building.delta2.mean,depth.building.delta3.mean,depth.building.mae.mean,depth.building.rmse.mean,depth.building.rmse_log.mean,depth.building.si_log.mean,depth.building.sq_rel.mean,depth.full.abs_rel.mean,depth.full.delta1.mean,depth.full.delta2.mean,depth.full.delta3.mean,depth.full.mae.mean,depth.full.rmse.mean,depth.full.rmse_log.mean,depth.full.si_log.mean,depth.full.sq_rel.mean,depth.non_building.abs_rel.mean,depth.non_building.delta1.mean,depth.non_building.delta2.mean,depth.non_building.delta3.mean,depth.non_building.mae.mean,depth.non_building.rmse.mean,depth.non_building.rmse_log.mean,depth.non_building.si_log.mean,depth.non_building.sq_rel.mean,normals.building.angular_mean.mean,normals.building.angular_median.mean,normals.building.inlier_11_25.mean,normals.building.inlier_22_5.mean,normals.building.inlier_30.mean,normals.full.angular_mean.mean,normals.full.angular_median.mean,normals.full.inlier_11_25.mean,normals.full.inlier_22_5.mean,normals.full.inlier_30.mean,performance.fps.mean,performance.latency_sec.mean,performance.vram_mb.mean,photometric.building.error.mean,photometric.building.inlier_ratio.mean,planarity.building.inlier_ratio.mean,planarity.building.residual_mean.mean,planarity.building.residual_median.mean,pose.ate_rot_deg.mean,pose.ate_trans.mean,pose.rpe_rot_deg.mean,pose.rpe_trans.mean
checkpoint_15,1.0190674409517104,0.35520082345068466,0.5829640872225339,0.7226403713306373,10.457018482516165,12.596289373562568,0.6482571209755786,0.488241899095723,17.198549795367466,0.2918991153274535,0.6731100411988259,0.8776245860882055,0.9372060321368813,3.7038412357467454,6.670193776312996,0.33729406700049547,0.3339924025032791,3.2799568982103997,0.27390573378774075,0.6833535932552288,0.8867089150996964,0.9432421054228458,3.5020299758518636,6.381327287117445,0.3229936334736694,0.3187613413614385,2.9518450538862155,81.15060650485644,84.97539798104103,0.0590480000167788,0.1303692160834433,0.16888856345525666,92.97824904684927,87.15798549776763,0.04434268311205551,0.09289151022113323,0.11673160063991554,0.44479283706337835,2.248237643848366,20292.185546875,0.1325492300598158,0.48843250679152733,0.1955786634060019,0.4194985202614164,0.3885238415626651,177.9002282485463,3620.2494476817014,1.080784549141854,50.268849679322635
checkpoint_16,1.045240338739487,0.36022260104827136,0.5855352419762218,0.7217340594401096,10.489406135224224,12.605685657746449,0.652276880105366,0.48666388205167815,18.139547844691254,0.29363685631972364,0.6761717547985171,0.8786377171821455,0.9375370992018895,3.697886011204104,6.65208194310856,0.3373538086866485,0.3339551800898477,3.3748953073805965,0.2753992015489809,0.6863734697703929,0.8876331393673919,0.9435487202277371,3.497112734769197,6.364720723373828,0.3229665534582987,0.3186971037335134,3.036982859802901,81.22368026860272,84.890426596513,0.05933216050352592,0.13034000777062377,0.16867633094387907,93.03100583506566,86.99738287021911,0.04412134283118017,0.0927838300978704,0.11645920125195404,0.44479214694201963,2.248241132122222,20292.185546875,0.13168253703565072,0.49055094957176587,0.1908931131097333,0.42523170432569574,0.3950116462307795,177.97687934302036,3620.2482265597077,1.0763778045573502,50.26884760442707
checkpoint_17,0.9789720858385195,0.35758984028219,0.5884363236804642,0.7303842290040441,10.275111035477543,12.416116468391118,0.6363752637079656,0.48418158679044576,16.199318522455474,0.2859182625893333,0.6791182435756805,0.8790415908776078,0.9384173835414688,3.6714478729256226,6.626841631117794,0.3334402772494488,0.3301456511203273,3.1624323624950144,0.268673382169914,0.6897398248107897,0.8880296903692819,0.9442605767423421,3.4733660390929266,6.344089299854305,0.31948337317779174,0.3153303691109922,2.853641816723812,81.07477992183222,84.93447160799005,0.06090677462328221,0.13262657432741995,0.17078273871675567,93.10802474551731,87.103949533101,0.04390204913934748,0.0927925368086161,0.11647890918261183,0.4456791178393661,2.2437667819124187,20292.18798828125,0.13094769550118576,0.4927501239975852,0.19811002248449033,0.40887364286806627,0.38051446218397134,178.03209326874975,3620.2486933988685,1.0778641052714555,50.26887215144661
checkpoint_18,0.9280454379155814,0.35628133314647203,0.5918283788997613,0.7376377024809818,10.118186343201696,12.288235226433931,0.6235457337294948,0.48147346389960566,14.799323253689533,0.27889332626641916,0.6844978503858536,0.8785624393475017,0.9387081907222083,3.6518423385187693,6.629869037803287,0.3304845659859673,0.32724191458725366,3.003502437600172,0.2624944427440223,0.6956702705630972,0.8875147303773298,0.9443806357243482,3.455685940825569,6.3510368246950355,0.31690647150298545,0.3128699937263151,2.7176776493485604,80.91547080378494,84.93696566554475,0.06196959236742171,0.1342590534923783,0.1725902158190239,93.00553281135808,87.04415537578608,0.04335560061876796,0.09230909116894884,0.11624504137796417,0.44565908970699286,2.243867617863397,20292.18798828125,0.130948276635782,0.492959556916602,0.2054396606810652,0.394006349081904,0.36662997721122154,178.02427493824678,3620.247066063974,1.0935964020576074,50.268885910540234
checkpoint_19,0.9578711826960732,0.3596966035962666,0.5922753340316541,0.7351032692149616,10.173861536507879,12.318382698830751,0.6297288718592863,0.48220012381401883,15.75025559205136,0.2818223254408176,0.6815743452680656,0.8791068271192071,0.9387891333769349,3.654730925421699,6.614562772428678,0.3314045067365263,0.3281654122389025,3.0902988244048957,0.26493424737363375,0.6923776120422226,0.8880149918590107,0.9445153180144581,3.4585415701095767,6.335763356708039,0.3176324279692779,0.3135241766560677,2.788056047465287,81.10389165289719,84.86238432170664,0.060839209697683846,0.13216029319913067,0.17032237095418684,93.13637377608056,87.08655505086861,0.043565852294700357,0.0923636733511694,0.1160802952506963,0.4441220272005479,2.2516334222450975,20291.1181640625,0.13071360607901802,0.49345085729087834,0.20048841870618758,0.40235086358609173,0.37462549750941143,178.02281118405412,3620.2462404737284,1.1011899654683068,50.26890276409302
checkpoint_20,0.8672898367491431,0.35785504871540524,0.5989835722207953,0.7490187672182858,9.92982955212573,12.132117220903535,0.6070922096474208,0.4771598259518177,13.423056791828701,0.2722220447325312,0.688215434665676,0.8789076363728716,0.9396869417499093,3.6371705145569018,6.628742600363844,0.327109455677005,0.3238087462626544,2.8617057892694775,0.2568664343692849,0.6997505444716784,0.8877376240866831,0.9451094549271016,3.4439772819479306,6.3548011693056505,0.3140431805276403,0.30999595551641984,2.5995994806688376,80.807822109595,84.99768241907341,0.06447261782211564,0.13721769595066516,0.17498901864095592,93.0915930000006,86.96270304349513,0.043643323927615565,0.09362532176393894,0.11713860420193645,0.44410702334201435,2.251709492173203,20291.1181640625,0.1305467135857017,0.49402859194125437,0.21282149310413137,0.37884199701800103,0.35300026181283795,178.0506770800921,3620.245535806893,1.1059552910270727,50.268902010614624
checkpoint_21,0.9105134913085974,0.36119450307975254,0.5986415595443684,0.7442018372022638,10.002309296222995,12.16728734287421,0.6163761748559621,0.47831876867649736,14.605906188181093,0.27750009324925107,0.6799938775842486,0.8800576963236714,0.9399779909625162,3.6423449082847905,6.597904868380112,0.3286209237238307,0.3250629794771716,2.973561365371631,0.2615528876692349,0.690657924342097,0.8888685493370871,0.9455195636385016,3.4497366765915762,6.324038100262094,0.31534082648539125,0.31082636108987177,2.6925346034128537,80.99874102274948,84.88598164253959,0.06344647553229352,0.13530041982411828,0.17288648410396945,93.23610878614039,87.04030235826579,0.04434990986270124,0.09358995361466667,0.11688765141126864,0.4447461822155542,2.2484734888973867,20292.1796875,0.13035115221800128,0.49410272266061156,0.20551527998307145,0.39031783601096004,0.3641683169610144,178.0548532859952,3620.2447391883998,1.1201339488969047,50.268911848681256
checkpoint_22,0.945040316435367,0.36602904758076943,0.6000373557300072,0.7403159937546889,10.101513336875817,12.281837226974138,0.6250504039903959,0.47897820357165094,15.936385580126238,0.2836604039714325,0.6809741751552602,0.8814464949363587,0.9396463748725021,3.641793237066542,6.599411799198662,0.3311321248403854,0.3277857731559064,3.2003112737880715,0.26700653060357654,0.6913904593198322,0.8902619794887655,0.9452879910570344,3.446871994540485,6.318695766381384,0.31749866690724066,0.31326822404280985,2.89317697790707,81.13830734290455,85.05563779083316,0.06364282233350597,0.13510478822717717,0.17243745341039307,93.38511250439812,87.15746461269902,0.04509990220749446,0.09415420514586217,0.117274190344866,0.44472964113986324,2.2485571176163397,20292.1796875,0.13059970150421019,0.4937941596232871,0.1986130171012359,0.40522894936260856,0.3785364265157034,178.04265740463157,3620.2435291464813,1.140420806810197,50.26890938650577
checkpoint_23,0.898303873072653,0.36682259112302085,0.6049563523110044,0.7488240026345359,9.928079410096963,12.12302448699389,0.6122441713800241,0.47622054684409987,14.680439866699064,0.27614001234768115,0.6895776384199659,0.8812516445160107,0.9401603945963133,3.616707774271178,6.585546135902405,0.3276812717428102,0.32445736486416044,3.0398787074710176,0.2602347168861432,0.700644204820342,0.88996131979416,0.9456085902267422,3.424296650207705,6.310718976039123,0.31439431361470593,0.3104247212409973,2.7547055568333008,81.04518724149585,85.0735104233393,0.06520604997287781,0.1367733324276959,0.17403139108064472,93.29804291133009,87.04221746469635,0.0444071085328081,0.09418513219669657,0.11737918704200317,0.44460812226818647,2.249171686064706,20292.84228515625,0.13068295387945544,0.4933155423813855,0.20480226254148373,0.3917690545960781,0.3659279178341387,178.05379129048268,3620.2430490730635,1.152256857821358,50.26892316863011
checkpoint_24,0.9556905502934814,0.37047243248046474,0.6026175448371922,0.7413157340960043,10.144829642547212,12.346095877899693,0.626734741046793,0.47808284102368515,16.655453456263285,0.2843031793680602,0.6845440764089717,0.882326108911166,0.9398234866559505,3.6401656668754963,6.610777174043499,0.3310907028962438,0.32785113954527023,3.2891587482068347,0.26735659117560856,0.6949185825312157,0.8910580912081439,0.9454534253458572,3.4444700522116976,6.327168273765082,0.31732363771750693,0.31326294318085013,2.9675798761865333,81.36139438118529,85.11913234065939,0.06413588609747052,0.13466315298647802,0.17150474916218697,93.48913015664793,87.12576514038385,0.045520575352057245,0.09516621060012018,0.11776254883194281,0.4446356805888848,2.2490322834091474,20292.84228515625,0.1311213696549967,0.4922189045438854,0.19485821906170475,0.4115341606675637,0.3847108036530428,178.01235632428936,3620.2444371641072,1.164638020118036,50.26892836596034
checkpoint_25,0.8979481017645782,0.3672173588374252,0.6060007424018526,0.7498590588578339,9.933581158510066,12.118361708350477,0.6115069504640102,0.47623776414294805,14.777543761964408,0.27690511531884376,0.6823828509540047,0.8815353562921481,0.940591155328587,3.6264635808035437,6.580333286908522,0.3277375449219512,0.3241809400498526,3.0283113033778575,0.261141508107311,0.6929117466828305,0.8902160568954118,0.9460179808093052,3.435163415997636,6.306964185678102,0.31458381939393293,0.31008586787916964,2.7425010639258045,81.09689258476487,84.95029739934843,0.06443873659230656,0.13547223098896727,0.17252950178681128,93.39152994031221,87.04684815687291,0.045475669662518356,0.09500310924421582,0.11763941368903795,0.4464411846376232,2.239936713750325,20291.11376953125,0.13173863908708888,0.4907414847631417,0.20461506287028092,0.39046848887020735,0.3643844323057589,177.95515257517496,3620.2421076057785,1.1786790924710262,50.268990365228674
checkpoint_26,0.8947277023218243,0.373249466838452,0.6116861354343762,0.7527166757705527,9.913719962957327,12.133565707139855,0.6102355043549409,0.4750019443761057,15.136785426428048,0.27872056237428017,0.6869512462136306,0.8830661741639274,0.9407469230880535,3.611822735576653,6.574254077273646,0.32807236375786314,0.3247936763587633,3.148893311750935,0.26284498797936573,0.6975535254682006,0.8916868969895482,0.9461341775418107,3.419660918412158,6.296589425673671,0.3148454272383033,0.3107649911167648,2.8530019477271518,81.13596053826528,85.17937323865323,0.06661441245488811,0.13752033667017652,0.17398241641027617,93.44710021735796,87.14507629606459,0.04599035166746486,0.09528731813721261,0.11790102333122608,0.44641338531856883,2.24007620041765,20291.11376953125,0.13199067143150586,0.48991428475899956,0.20239703338323317,0.39672083893796795,0.37042052845234974,177.9659408681533,3620.2412147372374,1.1894460580267365,50.268983752245
checkpoint_27,0.8982608625595504,0.37455239989802835,0.6121519501418633,0.7526501057265591,9.94705645722058,12.179682842799911,0.6113817477397012,0.4754267129787896,15.393649151366382,0.2799098993231561,0.6857011549028695,0.8834925858608258,0.940872062270353,3.615405819063483,6.579385886131938,0.3285017497496667,0.3251952363579881,3.1873339034117807,0.26388385458818936,0.696150935513083,0.8921113788935484,0.946280895641037,3.4223085588002515,6.298819749714697,0.3151957142985505,0.311072910079136,2.884541794982757,81.22839744667047,85.22959789767424,0.0665584554676425,0.13707785741885767,0.17362896119079596,93.50080381530562,87.20186956318375,0.04610304313843455,0.0952272367898034,0.11787896528474841,0.4463149448446307,2.2405702778967345,20292.49365234375,0.1322533079520864,0.4888848969277116,0.20139542275072558,0.40004128029016733,0.3734421491610788,177.95881238326527,3620.2412429011724,1.1984723668743749,50.26898988646313
checkpoint_28,0.8704112859901784,0.37105900891262245,0.6116650647652329,0.7557240368007694,9.85637647592012,12.070988487334912,0.6042809648511709,0.47550530065740854,14.369587383025184,0.2724185093239047,0.6944795399161627,0.8818160054365209,0.9407598215916188,3.5991070772064666,6.572649854548227,0.32571334816588493,0.32256975921077863,2.999823566208429,0.2568339203414355,0.7056941005906541,0.8903812370707397,0.946061258704639,3.4075970465597374,6.299099907215709,0.31260481650356714,0.30878507885960194,2.7168531867643524,81.20106183618415,85.06929799654344,0.06521974527065735,0.13554752885239332,0.17245599091823458,93.3099731015224,86.98816358528885,0.04407166918999138,0.0938911720029888,0.11702136173479114,0.44632138741275895,2.240537935671897,20292.49365234375,0.13330523507181002,0.4865170764117469,0.20754283980746027,0.38716344732504027,0.3608681303179906,177.92462713827496,3620.2419826033847,1.1999398266407901,50.269029058364374
checkpoint_29,0.8887951895469716,0.37645547707786914,0.6145170303729367,0.7551498863310163,9.88837103516174,12.114564205257984,0.607706180264551,0.47487189859974993,15.177303670942777,0.27722114321982694,0.687988311860686,0.8834421845944294,0.9410646158690547,3.603236327826782,6.563951530930848,0.3271512089449352,0.32390292216384525,3.131124711808219,0.26140755175010244,0.6985441801801714,0.8919806282918632,0.9464041519203996,3.4116697863133902,6.287097937779294,0.3139715834365537,0.30991187893535965,2.8334454514497125,81.20162161011679,85.10208210949038,0.06605371971546656,0.13632182003719712,0.17275530817801887,93.45881300782845,87.1341576090046,0.04599053242249153,0.09521874653364172,0.11778297614537521,0.4483580452024715,2.2303603352281,20292.00439453125,0.13368832039308515,0.48571637671098217,0.20349064486543572,0.39525810261088684,0.36835009730582446,177.9229539759019,3620.2423468496286,1.2102714631296032,50.26900612778412
checkpoint_30,0.8670626239178337,0.376018546626886,0.6166465574258047,0.7592589434877656,9.80608847357585,12.025691998189542,0.6014227739151138,0.4736588835781729,14.500999841855787,0.27380907683134126,0.6881798020277927,0.8833667729269056,0.9416001934825985,3.5985792609649936,6.55290201364292,0.32538504962431986,0.3219849655069898,3.0242941052172014,0.25849301705830824,0.6987902135034305,0.8918468457470142,0.9468382004672795,3.409214371976023,6.280691183319473,0.31246630232963785,0.30822710539792586,2.7413352506350894,81.14177425450193,85.03166439567018,0.0665335421863418,0.1367740673465114,0.17302540818024054,93.4618289087333,87.0508871976067,0.0459805900186492,0.09562801573778582,0.11798828818890102,0.4483504419714018,2.2303981581973895,20292.00439453125,0.13431703773859624,0.48381760695015064,0.20727891397012344,0.38695607411226096,0.3605249418992937,177.87917648639555,3620.2428995568766,1.2168438001180173,50.26899502603503
checkpoint_31,0.849623468007693,0.3773063846303829,0.6188746026019316,0.762077121278847,9.759390505408778,11.998611462372418,0.597275829629342,0.4731221246285691,14.129326265998646,0.2724137511560876,0.6903112316199767,0.883625038983483,0.9417088263321156,3.589390500527776,6.550960636713536,0.32475278476265323,0.3214212754963489,3.0071221478602976,0.2573102388506621,0.701099386945172,0.8920964442485688,0.9468974395466396,3.3999298009875356,6.277945855639729,0.31190716975423344,0.30779069936986453,2.7286225980998386,81.04869602429865,85.13893344941471,0.06758942168479952,0.13812394368206285,0.1743918203775266,93.49766680025587,87.12378829195609,0.04620653725582254,0.09617722676762569,0.11838234599460573,0.4474897978897007,2.2346878179477168,20290.6162109375,0.13420908109778093,0.48433574786600136,0.2100340615648002,0.3841611539868522,0.35763476066884886,177.88893788156946,3620.2429560443156,1.2229204940363545,50.26899226472047
checkpoint_32,0.8457638343066695,0.3737832971701498,0.6172382598259131,0.7623439624506456,9.759509982324161,11.979648986472041,0.5961287353308428,0.4730052956282158,13.868518396511533,0.270074919275209,0.6910913786796086,0.8827449632090291,0.9417162232928806,3.5939387174067545,6.55922520348157,0.32394522878347465,0.3205407372353221,2.9361841485762565,0.2551438857429947,0.7020749955906782,0.8912021472319669,0.9468669421386485,3.4049612663394098,6.28931035871794,0.31119361320492245,0.30700988303991705,2.665381889181437,81.05060635591394,84.980264725402,0.06652522118564343,0.13687627980406375,0.173302751076489,93.41080581752303,86.99744834650576,0.04548429748510601,0.09520248143501531,0.11772279689891958,0.44749516107231857,2.2346610354483643,20290.6162109375,0.1346169799135163,0.48313812685757657,0.2114141314590705,0.3791761027941243,0.35287130088677054,177.8467979979671,3620.2437148150275,1.2246500174651476,50.26898691215101
